,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
35,10976153.619883638,15427482.920747975,17887574.20232939,12199437.042206144,10941812.540138861,7869226.493872551,8492584.965563009,11137923.70241888,8715027.3637672,13471340.5910178,9109448.065200413,2834798.1924033705,6267195.212008106,15062416.038833326,10256265.134120071,15294639.293106237,4684163.960528575,3849618.9712086935,12655925.99257858,7451723.176710778,14903061.254880287,13395274.003396077,14531560.845695442,14400370.668617543,11096880.478266172,11170426.340002,12644238.45784942,11594900.051169522,14504768.439691218,13442706.566306856,6607663.2728569545,8099416.099933125,6878657.9849403575,11889067.868544025,14885984.435737843,0.0,9770065.993833061,11912680.809559295,12437866.231567875,5110637.203502956,16273463.236330181,8912212.637970056,15550813.154996503,16981709.79908129,11516920.904399665,16371397.537628505,10553807.578971723,4231415.991904253
36,4484892.052759946,13964232.327062331,8224837.5099664405,2482585.1859381977,15997687.381984748,13154290.792351628,3148600.91507552,5023488.28410171,6857390.035788306,3956970.0176886404,675512.6144905456,7626828.089776066,14934240.332398705,5648470.180287283,8646045.83791214,8057269.835629015,14418179.424474312,6445386.752688266,13649998.193140863,14027868.945372835,9493696.792550003,5912743.914822636,6134710.490135976,7962956.825556249,14884202.104678093,11006939.88449281,16036511.179867199,11429163.839940617,6292148.46188966,5328936.341759569,13511434.330029756,17152764.78834806,15372055.976191485,16789619.850152686,15312961.850869108,9770065.993833061,0.0,17513288.844720192,9672415.958292171,14659815.242436035,8018085.605075172,1263180.0342530932,11709372.43665923,7582115.628098666,2602335.963550811,11237701.646273155,823287.7674579917,8941544.54654284
37,13227381.789160559,3784840.8634137404,10204272.61396393,15269980.625085896,2256458.009826871,6122856.081632605,18920853.38921139,15759042.896271365,15159473.349698815,13737375.315007884,18034479.478781994,13293897.400261609,7525286.684458127,12103804.920816006,9446204.249303747,11569769.67636047,7300805.934211706,15650967.783217413,4002890.658973252,5659475.777491522,8020022.732622289,13944547.145517327,11420819.493114574,12022175.491926353,6777221.161955138,6954934.500557621,4834820.95582994,9954783.71683235,13120321.81592165,14249876.978959562,8971556.695235018,3813542.616270576,5227444.814051308,4454400.1072797645,3145325.799875556,11912680.809559295,17513288.844720192,0.0,11315783.77117177,6803845.503481396,9622484.532137329,18776411.95145178,8206906.700680472,11057295.44628086,14911099.928522974,6370492.114674498,16768009.067712191,13516095.241739636
38,13105750.795531759,10519153.985291403,6906969.683469559,9258486.903230026,13564223.29535496,17176037.841809094,7613753.883472228,4679340.972420334,4577880.350625586,9576725.659296282,9792220.917002143,13858587.948796755,9147809.290597966,9443824.319690699,16779238.052556053,3625988.969632863,12558239.767054887,10160169.289752766,13894379.749780903,16201183.189191421,12555587.280203167,4249986.306932401,10968293.409692112,2858818.023876509,5313634.734646201,16359137.798716424,6572780.772967976,1958796.2167754134,4687107.935601342,4978563.56585324,7423977.599370678,12842167.245338842,14364081.881415928,7174583.056718224,9079852.498924674,12437866.231567875,9672415.958292171,11315783.77117177,0.0,13189558.754381998,10462272.740743201,9150904.617979193,3836759.594831502,6240978.901721716,10779796.961063197,11106370.303157102,9614113.413060121,8251254.409797494
39,13490148.096454307,10450100.286879577,17002778.360410918,16735701.812453484,6180933.316418249,4884779.899666587,13508328.540708045,15361182.978494119,12263031.391211621,17139255.21773108,14050868.90421594,7037281.582890098,4045892.621992377,17234210.671811715,9940465.84536231,16497563.867612299,799158.8056116492,8892047.488494832,8547407.129740708,3851902.8636380206,12773702.695249895,17064568.075871527,15671560.073761009,15996987.432386724,8557389.754112594,8966034.684908388,8792892.894177955,11303137.97196598,17865691.104347553,17644771.86502659,5882454.804591988,2994435.9263078705,2196005.0376783228,7926185.345304117,9819597.739368698,5110637.203502956,14659815.242436035,6803845.503481396,13189558.754381998,0.0,15208716.872087156,13982635.561586818,13191890.425296359,17759235.44896321,15414807.493817858,12445185.607303893,15337501.676254032,7807502.629692522
40,5425050.634712521,5948864.35536479,3559496.27161299,5647743.818402331,9335301.650277976,10534353.949331352,10573347.607053362,9428929.366559861,12533060.778073857,4114963.2755076718,8670046.849239966,13482912.467977298,16949441.400564615,2536870.5407230994,6422932.484760993,6899820.398929373,16002340.040780174,14383600.310385453,6764371.645524177,11445697.705292415,2453650.8546506753,7597296.460830977,2021135.3570016169,7782549.34266701,12608491.232209764,6466311.470638971,10825009.633233387,11805877.047829803,6544347.263086701,7120455.853016971,17121560.21142487,12821937.475559931,13025703.062730147,11456292.979792278,7591578.194184791,16273463.236330181,8018085.605075172,9622484.532137329,10462272.740743201,15208716.872087156,0.0,9212449.093721228,8090162.689707004,4271381.921663442,5605301.814103235,3253027.786889195,7206855.452479074,16761831.808235269
41,5634861.063867034,15127205.87869971,9005147.522304362,3585434.170613256,17010029.410554007,13600442.101570731,1980822.4283975593,4492991.161784051,5797645.668659536,5108504.306301413,806163.3734763422,7117689.582059238,13690851.576367378,6774289.957558191,9617662.89759536,8205247.332935429,13593718.720925463,5355416.265795156,14857815.259067405,14290616.179014543,10756478.00707209,5887590.629806025,7373071.90538209,7922482.301240865,14086890.53064848,12060653.284417225,15720369.83616278,10731023.000926383,6513867.81684413,5433792.015128004,12252344.33309166,16857771.3666032,15197487.936182871,16289196.35278473,16199119.53733195,8912212.637970056,1263180.0342530932,18776411.95145178,9150904.617979193,13982635.561586818,9212449.093721228,0.0,11779536.31991576,8242601.902471224,3865487.750415831,12454111.851909567,2022229.52740222,7695827.3482027175
42,12885679.714406708,6686791.550596723,4968947.650711696,10062740.04099606,10264233.271791564,14256527.499162307,10832099.967012124,7562806.45874464,8387705.528292376,9478742.72801615,12133939.132628987,17672371.7609737,10015528.211797109,8415036.059308862,14129423.767084088,3652180.542731259,13006818.09139503,13996523.588815907,10073269.64500437,13859156.026665764,9472696.123008192,5894265.226082916,9503774.95666275,3860505.9762011007,4918055.054108185,12660529.193755027,4445748.530784059,4037605.2193778493,5420304.87309683,6401762.667023414,9106574.739231367,11140260.29372337,12917009.941253705,5303395.405067941,5436006.188531637,15550813.154996503,11709372.43665923,8206906.700680472,3836759.594831502,13191890.425296359,8090162.689707004,11779536.31991576,0.0,4944920.655223788,11377208.802727753,7554818.126678219,11241975.631072119,11777469.78663057
43,7979671.155661116,7589831.3441473525,999860.9699302181,5386990.554269392,12054428.118960636,14611092.220494993,8490547.575313589,5977454.478127364,8754795.064899119,4553416.293038454,8194890.808485643,15191248.072058516,14877041.717994517,3544898.8899106425,10560934.193469528,2633770.559270399,17877427.185970306,13132125.186543055,10082487.39305884,15303536.799138105,6599240.352958998,3768301.5244070855,4880868.764590343,3511869.9280773187,9836769.371269261,10681652.896266257,9153596.71841686,7814377.457887904,2621502.6945674727,3591335.722052085,13539248.433520088,14856177.910518983,16142115.40374719,10013362.931971764,7976032.07099313,16981709.79908129,7582115.628098666,11057295.44628086,6240978.901721716,17759235.44896321,4271381.921663442,8242601.902471224,4944920.655223788,0.0,6511943.849272588,6117666.22549306,6884219.985553227,13453203.007375345
44,2403574.6640443956,11510581.778601749,6809920.228136903,1524424.8440679875,13646715.727562372,11893499.953883018,5681110.559877235,6648787.360595533,9147062.270722311,2002284.9268448518,3176147.77667987,8881623.927291883,17442263.665530954,3553480.818324026,6725745.570725996,8022726.600928604,15601648.58968772,8778384.722752716,11124556.639654864,12976503.246234328,6892935.036436989,6541997.097475551,3625138.965749275,8319038.186446938,15942542.18250302,8801587.983404467,15651190.970439669,12731024.016790306,6371361.970717735,5819810.472285205,16102727.783740614,16264666.241260258,14859475.864057051,16495756.686924944,13177380.02407261,11516920.904399665,2602335.963550811,14911099.928522974,10779796.961063197,15414807.493817858,5605301.814103235,3865487.750415831,11377208.802727753,6511943.849272588,0.0,8729977.327685816,1926676.5856766184,11506577.283276686
45,7901992.7402714975,2791545.8025608365,5125245.572007043,8900479.830598509,6283532.752168887,8594992.10672328,13787580.844215393,12049676.319416247,14833596.523221733,7367656.908464837,11872964.529689476,14695251.210670525,13818554.4770312,5764305.080271737,6654738.717023816,8290216.744210349,13162912.822406296,17322610.8415773,3978621.635057189,9187474.596973108,2317029.5160042625,9884184.897908652,5113932.301559477,9203966.012925468,10684010.68155465,5254095.5385448495,8466814.748154959,11566298.179372381,8737489.4946731,9629766.4277485,14796045.858680638,9705269.392282967,10292375.607377363,8868965.639037156,4710016.552027144,16371397.537628505,11237701.646273155,6370492.114674498,11106370.303157102,12445185.607303893,3253027.786889195,12454111.851909567,7554818.126678219,6117666.22549306,8729977.327685816,0.0,10437796.877851587,19331675.018755525
46,4072440.965759501,13148093.605406953,7474994.732689926,1666264.3027530746,15543631.822028406,13202073.627168158,3755802.320986759,5092776.859440246,7287246.038674929,3134199.9846398686,1496880.2047968055,8307445.970908878,15711183.542733377,4825188.193611111,8366927.696232481,7609013.309988345,15164861.011049636,7268613.681276497,13051056.708418626,14172771.649419066,8765578.93207373,5618091.535332608,5351063.631128212,7626360.581127204,14920545.775239866,10612826.42539544,15668828.932604063,11468449.3210553,5838781.276223392,4972964.572987982,14183072.824549863,17486922.26569401,15744474.594262177,16495997.047204202,14504271.722865198,10553807.578971723,823287.7674579917,16768009.067712191,9614113.413060121,15337501.676254032,7206855.452479074,2022229.52740222,11241975.631072119,6884219.985553227,1926676.5856766184,10437796.877851587,0.0,9717198.764418319
47,12542904.010066787,16860792.59587324,14428411.763114506,11179338.167041762,13883898.90692963,11905082.226278082,6198222.5634202,7611179.578755321,4698703.8905510595,12702729.613393283,8333497.262686135,5976531.082535841,5995191.272006084,14225801.00807102,14013940.790182682,11170445.5290471,7055969.649712796,3171754.820172175,16352030.121790241,11240126.038205668,18209014.65006855,9711090.664127009,15067784.34448136,10248540.117843302,8753283.917157603,15387415.513982678,11009838.743383275,7765685.475782297,10852013.024545737,10023922.523406848,4812186.058578539,10408268.226337476,9992626.881188696,10663535.55697298,14840796.915568551,4231415.991904253,8941544.54654284,13516095.241739636,8251254.409797494,7807502.629692522,16761831.808235269,7695827.3482027175,11777469.78663057,13453203.007375345,11506577.283276686,19331675.018755525,9717198.764418319,0.0
